ticker,name,model,forecast_date,pred_day,pred_close,pred_low,pred_high,last_close,upside_pct
MELI,MercadoLibre Inc,NHITS,2026-07-07,6,1718.9247,1648.7623,1770.8802,1719.0701,-0.01
MELI,MercadoLibre Inc,NHITS,2026-07-08,7,1707.6027,1647.8206,1784.8104,1719.0701,-0.67
MELI,MercadoLibre Inc,NHITS,2026-07-09,8,1719.0493,1640.7183,1777.7083,1719.0701,-0.0
MELI,MercadoLibre Inc,NHITS,2026-07-10,9,1712.2473,1644.2256,1776.4233,1719.0701,-0.4
MELI,MercadoLibre Inc,NHITS,2026-07-13,10,1707.109,1638.3667,1769.5137,1719.0701,-0.7
MELI,MercadoLibre Inc,NHITS,2026-07-14,11,1704.5933,1632.8839,1755.4362,1719.0701,-0.84
MELI,MercadoLibre Inc,NHITS,2026-07-15,12,1704.6118,1649.5514,1755.7863,1719.0701,-0.84
MELI,MercadoLibre Inc,NHITS,2026-07-16,13,1700.0201,1642.1619,1758.2378,1719.0701,-1.11
MELI,MercadoLibre Inc,NHITS,2026-07-17,14,1703.0072,1647.7722,1756.8845,1719.0701,-0.93
MELI,MercadoLibre Inc,NHITS,2026-07-20,15,1695.7201,1651.126,1758.0784,1719.0701,-1.36
MELI,MercadoLibre Inc,NHITS,2026-07-21,16,1704.5911,1653.1149,1759.7981,1719.0701,-0.84
MELI,MercadoLibre Inc,NHITS,2026-07-22,17,1715.3406,1658.5956,1761.8005,1719.0701,-0.22
MELI,MercadoLibre Inc,NHITS,2026-07-23,18,1721.1875,1669.0585,1764.131,1719.0701,0.12
MELI,MercadoLibre Inc,NHITS,2026-07-24,19,1733.54,1659.887,1759.2483,1719.0701,0.84
MELI,MercadoLibre Inc,NHITS,2026-07-27,20,1722.3751,1665.4781,1772.2161,1719.0701,0.19
MELI,MercadoLibre Inc,NHITS,2026-07-28,21,1728.2367,1671.6089,1771.126,1719.0701,0.53
MELI,MercadoLibre Inc,PatchTST,2026-06-30,1,1712.005,1678.0088,1800.4153,1719.0701,-0.41
MELI,MercadoLibre Inc,PatchTST,2026-07-01,2,1698.2125,1598.7903,1795.1548,1719.0701,-1.21
MELI,MercadoLibre Inc,PatchTST,2026-07-02,3,1729.2764,1620.1198,1860.9877,1719.0701,0.59
MELI,MercadoLibre Inc,PatchTST,2026-07-03,4,1727.0093,1587.3621,1864.5327,1719.0701,0.46
MELI,MercadoLibre Inc,PatchTST,2026-07-06,5,1744.7,1558.8416,1923.4739,1719.0701,1.49
MELI,MercadoLibre Inc,PatchTST,2026-07-07,6,1755.0613,1501.2692,1933.432,1719.0701,2.09
MELI,MercadoLibre Inc,PatchTST,2026-07-08,7,1785.8035,1496.6514,1915.3599,1719.0701,3.88
MELI,MercadoLibre Inc,PatchTST,2026-07-09,8,1752.6614,1493.7585,1959.7815,1719.0701,1.95
MELI,MercadoLibre Inc,PatchTST,2026-07-10,9,1741.8315,1516.9922,1950.5813,1719.0701,1.32
MELI,MercadoLibre Inc,PatchTST,2026-07-13,10,1706.392,1511.8853,1970.6421,1719.0701,-0.74
MELI,MercadoLibre Inc,PatchTST,2026-07-14,11,1758.0421,1502.597,1964.29,1719.0701,2.27
MELI,MercadoLibre Inc,PatchTST,2026-07-15,12,1745.4919,1479.1503,2091.8755,1719.0701,1.54
MELI,MercadoLibre Inc,PatchTST,2026-07-16,13,1751.3423,1478.6122,1978.0547,1719.0701,1.88
MELI,MercadoLibre Inc,PatchTST,2026-07-17,14,1719.1333,1539.7261,2076.729,1719.0701,0.0
MELI,MercadoLibre Inc,PatchTST,2026-07-20,15,1712.7583,1502.4419,2043.4412,1719.0701,-0.37
MELI,MercadoLibre Inc,PatchTST,2026-07-21,16,1736.3765,1542.3307,2010.8468,1719.0701,1.01
MELI,MercadoLibre Inc,PatchTST,2026-07-22,17,1719.196,1486.306,2024.2838,1719.0701,0.01
MELI,MercadoLibre Inc,PatchTST,2026-07-23,18,1719.1808,1465.4749,2073.7725,1719.0701,0.01
MELI,MercadoLibre Inc,PatchTST,2026-07-24,19,1709.2026,1518.3544,2048.8872,1719.0701,-0.57
MELI,MercadoLibre Inc,PatchTST,2026-07-27,20,1708.2977,1483.2345,2142.4846,1719.0701,-0.63
MELI,MercadoLibre Inc,PatchTST,2026-07-28,21,1761.0085,1505.528,2120.1841,1719.0701,2.44
MELI,MercadoLibre Inc,TFT,2026-06-30,1,1679.6633,1631.6807,1802.1464,1719.0701,-2.29
MELI,MercadoLibre Inc,TFT,2026-07-01,2,1681.9578,1615.3938,1817.665,1719.0701,-2.16
MELI,MercadoLibre Inc,TFT,2026-07-02,3,1680.6301,1593.1492,1834.9164,1719.0701,-2.24
MELI,MercadoLibre Inc,TFT,2026-07-03,4,1679.0898,1568.8586,1854.0272,1719.0701,-2.33
MELI,MercadoLibre Inc,TFT,2026-07-06,5,1678.2933,1548.5859,1871.1548,1719.0701,-2.37
MELI,MercadoLibre Inc,TFT,2026-07-07,6,1678.5383,1529.804,1886.8605,1719.0701,-2.36
MELI,MercadoLibre Inc,TFT,2026-07-08,7,1679.738,1509.9351,1904.7478,1719.0701,-2.29
MELI,MercadoLibre Inc,TFT,2026-07-09,8,1681.9248,1490.926,1924.6462,1719.0701,-2.16
MELI,MercadoLibre Inc,TFT,2026-07-10,9,1684.7671,1476.9454,1941.1354,1719.0701,-2.0
MELI,MercadoLibre Inc,TFT,2026-07-13,10,1686.6077,1467.3767,1951.4589,1719.0701,-1.89
MELI,MercadoLibre Inc,TFT,2026-07-14,11,1687.2162,1459.6887,1957.692,1719.0701,-1.85
MELI,MercadoLibre Inc,TFT,2026-07-15,12,1687.2319,1448.9883,1965.9716,1719.0701,-1.85
MELI,MercadoLibre Inc,TFT,2026-07-16,13,1687.9534,1432.3286,1985.6615,1719.0701,-1.81
MELI,MercadoLibre Inc,TFT,2026-07-17,14,1690.4581,1413.8265,2017.266,1719.0701,-1.66
MELI,MercadoLibre Inc,TFT,2026-07-20,15,1693.0425,1402.5178,2037.7554,1719.0701,-1.51
MELI,MercadoLibre Inc,TFT,2026-07-21,16,1694.7004,1396.7605,2047.2184,1719.0701,-1.42
MELI,MercadoLibre Inc,TFT,2026-07-22,17,1695.6633,1393.4841,2051.7893,1719.0701,-1.36
MELI,MercadoLibre Inc,TFT,2026-07-23,18,1696.2148,1391.3779,2054.304,1719.0701,-1.33
MELI,MercadoLibre Inc,TFT,2026-07-24,19,1696.5991,1389.8787,2056.0618,1719.0701,-1.31
MELI,MercadoLibre Inc,TFT,2026-07-27,20,1697.059,1388.7245,2057.8809,1719.0701,-1.28
MELI,MercadoLibre Inc,TFT,2026-07-28,21,1697.8442,1387.7734,2060.4495,1719.0701,-1.23
MELI,MercadoLibre Inc,Kronos-base,2026-06-30,1,1762.8645,1750.4099,1787.4956,1719.0701,2.55
MELI,MercadoLibre Inc,Kronos-base,2026-07-01,2,1791.1469,1744.7793,1828.6839,1719.0701,4.19
MELI,MercadoLibre Inc,Kronos-base,2026-07-02,3,1825.3108,1759.1966,1880.329,1719.0701,6.18
MELI,MercadoLibre Inc,Kronos-base,2026-07-03,4,1849.8721,1804.9722,1884.7486,1719.0701,7.61
MELI,MercadoLibre Inc,Kronos-base,2026-07-06,5,1872.6008,1822.2684,1929.6943,1719.0701,8.93
MELI,MercadoLibre Inc,Kronos-base,2026-07-07,6,1888.9124,1843.6708,1939.0479,1719.0701,9.88
MELI,MercadoLibre Inc,Kronos-base,2026-07-08,7,1898.7357,1835.6591,1953.0686,1719.0701,10.45
MELI,MercadoLibre Inc,Kronos-base,2026-07-09,8,1895.403,1837.3416,1964.0739,1719.0701,10.26
MELI,MercadoLibre Inc,Kronos-base,2026-07-10,9,1890.4695,1832.9112,1961.129,1719.0701,9.97
MELI,MercadoLibre Inc,Kronos-base,2026-07-13,10,1900.6953,1842.2054,1952.4484,1719.0701,10.57
MELI,MercadoLibre Inc,Kronos-base,2026-07-14,11,1906.9167,1840.921,1973.9035,1719.0701,10.93
MELI,MercadoLibre Inc,Kronos-base,2026-07-15,12,1925.6721,1851.1725,2028.2246,1719.0701,12.02
MELI,MercadoLibre Inc,Kronos-base,2026-07-16,13,1914.0641,1832.923,2008.2317,1719.0701,11.34
MELI,MercadoLibre Inc,Kronos-base,2026-07-17,14,1900.6504,1817.6911,1989.4023,1719.0701,10.56
MELI,MercadoLibre Inc,Kronos-base,2026-07-20,15,1894.8942,1820.4371,1974.5814,1719.0701,10.23
MELI,MercadoLibre Inc,Kronos-base,2026-07-21,16,1897.8285,1836.4244,1973.1052,1719.0701,10.4
MELI,MercadoLibre Inc,Kronos-base,2026-07-22,17,1886.2998,1823.3467,1959.8977,1719.0701,9.73
MELI,MercadoLibre Inc,Kronos-base,2026-07-23,18,1892.7578,1825.1462,1960.1805,1719.0701,10.1
MELI,MercadoLibre Inc,Kronos-base,2026-07-24,19,1888.6322,1841.6517,1953.1668,1719.0701,9.86
MELI,MercadoLibre Inc,Kronos-base,2026-07-27,20,1890.2816,1828.9993,1954.1835,1719.0701,9.96
MELI,MercadoLibre Inc,Kronos-base,2026-07-28,21,1882.0149,1842.6793,1925.9307,1719.0701,9.48
MELI,MercadoLibre Inc,Ensemble,2026-06-30,1,1721.4087,1690.7221,1786.2365,1719.0701,0.14
MELI,MercadoLibre Inc,Ensemble,2026-07-01,2,1727.4071,1662.2929,1803.0125,1719.0701,0.48
MELI,MercadoLibre Inc,Ensemble,2026-07-02,3,1742.0621,1670.09,1842.1932,1719.0701,1.34
MELI,MercadoLibre Inc,Ensemble,2026-07-03,4,1747.2486,1664.5724,1848.6849,1719.0701,1.64
MELI,MercadoLibre Inc,Ensemble,2026-07-06,5,1761.3881,1659.1793,1882.7877,1719.0701,2.46
MELI,MercadoLibre Inc,Ensemble,2026-07-07,6,1769.689,1641.0547,1889.2366,1719.0701,2.94
MELI,MercadoLibre Inc,Ensemble,2026-07-08,7,1778.4799,1632.8351,1895.6546,1719.0701,3.46
MELI,MercadoLibre Inc,Ensemble,2026-07-09,8,1771.7588,1626.7831,1913.4848,1719.0701,3.06
MELI,MercadoLibre Inc,Ensemble,2026-07-10,9,1766.5997,1629.2351,1913.5892,1719.0701,2.76
MELI,MercadoLibre Inc,Ensemble,2026-07-13,10,1759.5866,1627.2272,1917.0955,1719.0701,2.36
MELI,MercadoLibre Inc,Ensemble,2026-07-14,11,1774.6042,1621.4927,1920.0854,1719.0701,3.23
MELI,MercadoLibre Inc,Ensemble,2026-07-15,12,1776.8546,1619.6052,1971.6423,1719.0701,3.36
MELI,MercadoLibre Inc,Ensemble,2026-07-16,13,1774.1208,1608.7406,1940.705,1719.0701,3.2
MELI,MercadoLibre Inc,Ensemble,2026-07-17,14,1762.8895,1617.4177,1967.8548,1719.0701,2.55
MELI,MercadoLibre Inc,Ensemble,2026-07-20,15,1758.4961,1606.6289,1959.5422,1719.0701,2.29
MELI,MercadoLibre Inc,Ensemble,2026-07-21,16,1767.8842,1621.0026,1953.0139,1719.0701,2.84
MELI,MercadoLibre Inc,Ensemble,2026-07-22,17,1762.515,1602.8589,1954.1009,1719.0701,2.53
MELI,MercadoLibre Inc,Ensemble,2026-07-23,18,1765.8193,1599.7229,1968.2764,1719.0701,2.72
MELI,MercadoLibre Inc,Ensemble,2026-07-24,19,1764.755,1616.1823,1958.9807,1719.0701,2.66
MELI,MercadoLibre Inc,Ensemble,2026-07-27,20,1762.6707,1604.1626,1987.1464,1719.0701,2.54
MELI,MercadoLibre Inc,Ensemble,2026-07-28,21,1775.5512,1615.1995,1973.2595,1719.0701,3.29
MSFT,Microsoft Corp,NHITS,2026-06-30,1,376.9264,367.1566,388.7907,376.0499,0.23
MSFT,Microsoft Corp,NHITS,2026-07-01,2,376.3218,364.1274,393.6105,376.0499,0.07
MSFT,Microsoft Corp,NHITS,2026-07-02,3,377.0433,363.1135,396.2444,376.0499,0.26
MSFT,Microsoft Corp,NHITS,2026-07-03,4,378.2735,363.9775,396.5569,376.0499,0.59
MSFT,Microsoft Corp,NHITS,2026-07-06,5,379.2625,361.9288,397.0847,376.0499,0.85
MSFT,Microsoft Corp,NHITS,2026-07-07,6,382.4408,362.9158,394.5707,376.0499,1.7
MSFT,Microsoft Corp,NHITS,2026-07-08,7,382.8047,363.7851,395.949,376.0499,1.8
MSFT,Microsoft Corp,NHITS,2026-07-09,8,384.7559,363.0912,396.5587,376.0499,2.32
MSFT,Microsoft Corp,NHITS,2026-07-10,9,383.7251,362.6555,397.7192,376.0499,2.04
MSFT,Microsoft Corp,NHITS,2026-07-13,10,383.6961,362.5178,400.5091,376.0499,2.03
MSFT,Microsoft Corp,NHITS,2026-07-14,11,384.5819,364.3097,396.5226,376.0499,2.27
MSFT,Microsoft Corp,NHITS,2026-07-15,12,385.0693,365.0911,398.6741,376.0499,2.4
MSFT,Microsoft Corp,NHITS,2026-07-16,13,384.348,367.7613,398.6054,376.0499,2.21
MSFT,Microsoft Corp,NHITS,2026-07-17,14,384.4011,367.9682,398.6191,376.0499,2.22
MSFT,Microsoft Corp,NHITS,2026-07-20,15,384.5831,369.2881,399.919,376.0499,2.27
MSFT,Microsoft Corp,NHITS,2026-07-21,16,384.7039,374.1495,400.1496,376.0499,2.3
MSFT,Microsoft Corp,NHITS,2026-07-22,17,384.7307,373.3571,400.349,376.0499,2.31
MSFT,Microsoft Corp,NHITS,2026-07-23,18,383.7675,373.3171,400.8773,376.0499,2.05
MSFT,Microsoft Corp,NHITS,2026-07-24,19,384.9293,374.1097,399.0095,376.0499,2.36
MSFT,Microsoft Corp,NHITS,2026-07-27,20,386.0511,374.3232,402.3109,376.0499,2.66
MSFT,Microsoft Corp,NHITS,2026-07-28,21,387.8434,373.3771,405.2066,376.0499,3.14
MSFT,Microsoft Corp,PatchTST,2026-06-30,1,375.0355,347.519,394.2491,376.0499,-0.27
MSFT,Microsoft Corp,PatchTST,2026-07-01,2,374.9967,354.6534,396.0146,376.0499,-0.28
MSFT,Microsoft Corp,PatchTST,2026-07-02,3,374.323,351.532,402.613,376.0499,-0.46
MSFT,Microsoft Corp,PatchTST,2026-07-03,4,377.77,347.5354,402.8991,376.0499,0.46
MSFT,Microsoft Corp,PatchTST,2026-07-06,5,381.1094,340.6219,410.6804,376.0499,1.35
MSFT,Microsoft Corp,PatchTST,2026-07-07,6,378.4624,355.5196,409.1086,376.0499,0.64
MSFT,Microsoft Corp,PatchTST,2026-07-08,7,373.3123,345.7999,403.8329,376.0499,-0.73
MSFT,Microsoft Corp,PatchTST,2026-07-09,8,372.1617,346.3042,423.1547,376.0499,-1.03
MSFT,Microsoft Corp,PatchTST,2026-07-10,9,373.8644,351.0104,405.2712,376.0499,-0.58
MSFT,Microsoft Corp,PatchTST,2026-07-13,10,370.1858,345.8905,417.4217,376.0499,-1.56
MSFT,Microsoft Corp,PatchTST,2026-07-14,11,373.8605,346.0869,412.0557,376.0499,-0.58
MSFT,Microsoft Corp,PatchTST,2026-07-15,12,369.6115,342.785,422.2476,376.0499,-1.71
MSFT,Microsoft Corp,PatchTST,2026-07-16,13,370.2822,330.8887,437.3463,376.0499,-1.53
MSFT,Microsoft Corp,PatchTST,2026-07-17,14,371.3863,345.6436,429.3412,376.0499,-1.24
MSFT,Microsoft Corp,PatchTST,2026-07-20,15,375.3734,346.588,427.9207,376.0499,-0.18
MSFT,Microsoft Corp,PatchTST,2026-07-21,16,374.3011,341.807,437.8557,376.0499,-0.47
MSFT,Microsoft Corp,PatchTST,2026-07-22,17,375.4994,326.3052,431.6823,376.0499,-0.15
MSFT,Microsoft Corp,PatchTST,2026-07-23,18,370.0512,326.8358,441.873,376.0499,-1.6
MSFT,Microsoft Corp,PatchTST,2026-07-24,19,372.0627,339.1491,435.2652,376.0499,-1.06
MSFT,Microsoft Corp,PatchTST,2026-07-27,20,374.399,330.5424,455.5073,376.0499,-0.44
MSFT,Microsoft Corp,PatchTST,2026-07-28,21,379.1124,339.8654,433.1469,376.0499,0.81
MSFT,Microsoft Corp,TFT,2026-06-30,1,378.3305,349.1226,396.5839,376.0499,0.61
MSFT,Microsoft Corp,TFT,2026-07-01,2,378.6469,343.3265,402.2354,376.0499,0.69
MSFT,Microsoft Corp,TFT,2026-07-02,3,379.5335,339.3477,407.7915,376.0499,0.93
MSFT,Microsoft Corp,TFT,2026-07-03,4,380.3547,337.213,411.4922,376.0499,1.14
MSFT,Microsoft Corp,TFT,2026-07-06,5,381.0455,335.4498,415.0056,376.0499,1.33
MSFT,Microsoft Corp,TFT,2026-07-07,6,382.0828,333.3491,419.2256,376.0499,1.6
MSFT,Microsoft Corp,TFT,2026-07-08,7,383.7227,330.967,423.7307,376.0499,2.04
MSFT,Microsoft Corp,TFT,2026-07-09,8,384.9761,329.064,427.5038,376.0499,2.37
MSFT,Microsoft Corp,TFT,2026-07-10,9,385.5768,327.6446,430.5236,376.0499,2.53
MSFT,Microsoft Corp,TFT,2026-07-13,10,386.297,326.8845,433.1885,376.0499,2.72
MSFT,Microsoft Corp,TFT,2026-07-14,11,387.2288,326.2775,436.024,376.0499,2.97
MSFT,Microsoft Corp,TFT,2026-07-15,12,388.1497,325.44,438.8172,376.0499,3.22
MSFT,Microsoft Corp,TFT,2026-07-16,13,388.9447,324.3411,441.2397,376.0499,3.43
MSFT,Microsoft Corp,TFT,2026-07-17,14,389.6549,323.5225,443.0665,376.0499,3.62
MSFT,Microsoft Corp,TFT,2026-07-20,15,390.2263,323.1827,444.2329,376.0499,3.77
MSFT,Microsoft Corp,TFT,2026-07-21,16,390.6441,323.0854,444.9456,376.0499,3.88
MSFT,Microsoft Corp,TFT,2026-07-22,17,390.9482,323.0707,445.4002,376.0499,3.96
MSFT,Microsoft Corp,TFT,2026-07-23,18,391.1743,323.079,445.7073,376.0499,4.02
MSFT,Microsoft Corp,TFT,2026-07-24,19,391.3455,323.0894,445.9279,376.0499,4.07
MSFT,Microsoft Corp,TFT,2026-07-27,20,391.4793,323.0859,446.1147,376.0499,4.1
MSFT,Microsoft Corp,TFT,2026-07-28,21,391.6028,323.0193,446.3883,376.0499,4.14
MSFT,Microsoft Corp,Kronos-base,2026-06-30,1,384.9081,378.4452,392.1648,376.0499,2.36
MSFT,Microsoft Corp,Kronos-base,2026-07-01,2,388.9696,380.0166,395.9549,376.0499,3.44
MSFT,Microsoft Corp,Kronos-base,2026-07-02,3,393.1357,386.3285,402.4613,376.0499,4.54
MSFT,Microsoft Corp,Kronos-base,2026-07-03,4,397.8378,390.0025,409.841,376.0499,5.79
MSFT,Microsoft Corp,Kronos-base,2026-07-06,5,401.3358,391.6683,409.3629,376.0499,6.72
MSFT,Microsoft Corp,Kronos-base,2026-07-07,6,407.2126,398.85,419.1779,376.0499,8.29
MSFT,Microsoft Corp,Kronos-base,2026-07-08,7,410.8227,399.7616,419.8762,376.0499,9.25
MSFT,Microsoft Corp,Kronos-base,2026-07-09,8,408.7284,398.7423,421.9535,376.0499,8.69
MSFT,Microsoft Corp,Kronos-base,2026-07-10,9,409.5526,398.8513,422.7898,376.0499,8.91
MSFT,Microsoft Corp,Kronos-base,2026-07-13,10,414.5577,406.3414,425.0361,376.0499,10.24
MSFT,Microsoft Corp,Kronos-base,2026-07-14,11,417.821,409.1013,429.0852,376.0499,11.11
MSFT,Microsoft Corp,Kronos-base,2026-07-15,12,419.1855,412.8101,431.261,376.0499,11.47
MSFT,Microsoft Corp,Kronos-base,2026-07-16,13,418.978,409.4281,429.1129,376.0499,11.42
MSFT,Microsoft Corp,Kronos-base,2026-07-17,14,418.9289,410.6225,427.935,376.0499,11.4
MSFT,Microsoft Corp,Kronos-base,2026-07-20,15,418.7021,412.677,429.8677,376.0499,11.34
MSFT,Microsoft Corp,Kronos-base,2026-07-21,16,420.5224,412.7544,428.7046,376.0499,11.83
MSFT,Microsoft Corp,Kronos-base,2026-07-22,17,421.6471,413.8563,428.9614,376.0499,12.13
MSFT,Microsoft Corp,Kronos-base,2026-07-23,18,424.3862,416.0507,433.381,376.0499,12.85
MSFT,Microsoft Corp,Kronos-base,2026-07-24,19,422.6562,417.0363,433.2594,376.0499,12.39
MSFT,Microsoft Corp,Kronos-base,2026-07-27,20,424.4013,417.4764,431.4994,376.0499,12.86
MSFT,Microsoft Corp,Kronos-base,2026-07-28,21,424.7097,418.4851,433.5343,376.0499,12.94
MSFT,Microsoft Corp,Ensemble,2026-06-30,1,378.1041,355.997,393.9503,376.0499,0.55
MSFT,Microsoft Corp,Ensemble,2026-07-01,2,378.7518,355.8554,397.9576,376.0499,0.72
MSFT,Microsoft Corp,Ensemble,2026-07-02,3,379.6343,354.2157,403.5383,376.0499,0.95
MSFT,Microsoft Corp,Ensemble,2026-07-03,4,381.9532,352.8674,406.2141,376.0499,1.57
MSFT,Microsoft Corp,Ensemble,2026-07-06,5,383.9637,349.9739,409.9853,376.0499,2.1
MSFT,Microsoft Corp,Ensemble,2026-07-07,6,384.9289,355.1584,412.2133,376.0499,2.36
MSFT,Microsoft Corp,Ensemble,2026-07-08,7,384.5404,351.4835,412.5575,376.0499,2.26
MSFT,Microsoft Corp,Ensemble,2026-07-09,8,384.6208,350.6644,420.4738,376.0499,2.28
MSFT,Microsoft Corp,Ensemble,2026-07-10,9,385.351,351.5661,416.2789,376.0499,2.47
MSFT,Microsoft Corp,Ensemble,2026-07-13,10,385.2397,350.8196,421.8859,376.0499,2.44
MSFT,Microsoft Corp,Ensemble,2026-07-14,11,387.3932,351.3638,421.2712,376.0499,3.02
MSFT,Microsoft Corp,Ensemble,2026-07-15,12,386.6878,350.7118,426.1993,376.0499,2.83
MSFT,Microsoft Corp,Ensemble,2026-07-16,13,387.052,346.4379,431.5144,376.0499,2.93
MSFT,Microsoft Corp,Ensemble,2026-07-17,14,387.6657,350.9991,429.493,376.0499,3.09
MSFT,Microsoft Corp,Ensemble,2026-07-20,15,389.1281,351.6955,429.9851,376.0499,3.48
MSFT,Microsoft Corp,Ensemble,2026-07-21,16,389.2498,350.9178,433.2349,376.0499,3.51
MSFT,Microsoft Corp,Ensemble,2026-07-22,17,389.921,346.0784,431.5311,376.0499,3.69
MSFT,Microsoft Corp,Ensemble,2026-07-23,18,388.5686,346.5858,435.6294,376.0499,3.33
MSFT,Microsoft Corp,Ensemble,2026-07-24,19,389.1754,350.7456,433.322,376.0499,3.49
MSFT,Microsoft Corp,Ensemble,2026-07-27,20,390.4082,348.1349,440.0045,376.0499,3.82
MSFT,Microsoft Corp,Ensemble,2026-07-28,21,392.2649,351.0583,433.8293,376.0499,4.31
NOW,ServiceNow Inc,NHITS,2026-06-30,1,103.2159,97.5223,109.8406,102.9101,0.3
NOW,ServiceNow Inc,NHITS,2026-07-01,2,101.9081,94.3738,113.8391,102.9101,-0.97
NOW,ServiceNow Inc,NHITS,2026-07-02,3,101.9574,93.7987,114.6981,102.9101,-0.93
NOW,ServiceNow Inc,NHITS,2026-07-03,4,102.3405,93.1421,114.3296,102.9101,-0.55
NOW,ServiceNow Inc,NHITS,2026-07-06,5,102.4062,92.2889,114.4471,102.9101,-0.49
NOW,ServiceNow Inc,NHITS,2026-07-07,6,102.9527,93.064,114.4758,102.9101,0.04
NOW,ServiceNow Inc,NHITS,2026-07-08,7,104.2708,93.103,115.1283,102.9101,1.32
NOW,ServiceNow Inc,NHITS,2026-07-09,8,104.2403,93.1982,115.5883,102.9101,1.29
NOW,ServiceNow Inc,NHITS,2026-07-10,9,102.7569,93.3064,114.6279,102.9101,-0.15
NOW,ServiceNow Inc,NHITS,2026-07-13,10,102.6086,93.6307,112.0086,102.9101,-0.29
NOW,ServiceNow Inc,NHITS,2026-07-14,11,103.2831,93.3638,113.6585,102.9101,0.36
NOW,ServiceNow Inc,NHITS,2026-07-15,12,104.5253,93.7686,113.6683,102.9101,1.57
NOW,ServiceNow Inc,NHITS,2026-07-16,13,104.3961,92.975,112.9056,102.9101,1.44
NOW,ServiceNow Inc,NHITS,2026-07-17,14,104.0078,91.5718,111.9928,102.9101,1.07
NOW,ServiceNow Inc,NHITS,2026-07-20,15,104.601,92.1906,113.5008,102.9101,1.64
NOW,ServiceNow Inc,NHITS,2026-07-21,16,104.1492,92.0892,113.1138,102.9101,1.2
NOW,ServiceNow Inc,NHITS,2026-07-22,17,103.9715,95.0554,114.9538,102.9101,1.03
NOW,ServiceNow Inc,NHITS,2026-07-23,18,103.7269,96.3721,115.5179,102.9101,0.79
NOW,ServiceNow Inc,NHITS,2026-07-24,19,104.3137,95.8087,115.0858,102.9101,1.36
NOW,ServiceNow Inc,NHITS,2026-07-27,20,103.6261,98.1318,115.9414,102.9101,0.7
NOW,ServiceNow Inc,NHITS,2026-07-28,21,103.3532,97.4255,116.3997,102.9101,0.43
NOW,ServiceNow Inc,PatchTST,2026-06-30,1,111.6268,91.3542,108.3381,102.9101,8.47
NOW,ServiceNow Inc,PatchTST,2026-07-01,2,103.5354,90.9097,119.4168,102.9101,0.61
NOW,ServiceNow Inc,PatchTST,2026-07-02,3,98.7276,85.4916,126.9374,102.9101,-4.06
NOW,ServiceNow Inc,PatchTST,2026-07-03,4,102.9029,86.0462,117.023,102.9101,-0.01
NOW,ServiceNow Inc,PatchTST,2026-07-06,5,102.8723,74.5876,124.9496,102.9101,-0.04
NOW,ServiceNow Inc,PatchTST,2026-07-07,6,101.7826,80.2118,119.916,102.9101,-1.1
NOW,ServiceNow Inc,PatchTST,2026-07-08,7,97.5238,72.443,118.4449,102.9101,-5.23
NOW,ServiceNow Inc,PatchTST,2026-07-09,8,99.2353,79.3204,126.8099,102.9101,-3.57
NOW,ServiceNow Inc,PatchTST,2026-07-10,9,96.568,74.3934,118.677,102.9101,-6.16
NOW,ServiceNow Inc,PatchTST,2026-07-13,10,99.3681,68.9249,132.1642,102.9101,-3.44
NOW,ServiceNow Inc,PatchTST,2026-07-14,11,96.0048,72.4097,134.005,102.9101,-6.71
NOW,ServiceNow Inc,PatchTST,2026-07-15,12,99.7408,76.4811,132.7649,102.9101,-3.08
NOW,ServiceNow Inc,PatchTST,2026-07-16,13,102.4123,73.4652,133.3488,102.9101,-0.48
NOW,ServiceNow Inc,PatchTST,2026-07-17,14,102.9942,79.4919,133.0334,102.9101,0.08
NOW,ServiceNow Inc,PatchTST,2026-07-20,15,93.6685,69.8684,137.8929,102.9101,-8.98
NOW,ServiceNow Inc,PatchTST,2026-07-21,16,98.0621,78.9873,133.8308,102.9101,-4.71
NOW,ServiceNow Inc,PatchTST,2026-07-22,17,98.543,74.2098,124.5268,102.9101,-4.24
NOW,ServiceNow Inc,PatchTST,2026-07-23,18,110.2586,70.9455,133.2078,102.9101,7.14
NOW,ServiceNow Inc,PatchTST,2026-07-24,19,97.4991,70.3713,136.5305,102.9101,-5.26
NOW,ServiceNow Inc,PatchTST,2026-07-27,20,103.1776,79.2196,131.9865,102.9101,0.26
NOW,ServiceNow Inc,PatchTST,2026-07-28,21,105.1118,75.6442,129.774,102.9101,2.14
NOW,ServiceNow Inc,TFT,2026-06-30,1,103.1937,96.9097,124.5524,102.9101,0.28
NOW,ServiceNow Inc,TFT,2026-07-01,2,102.6089,94.2117,124.8381,102.9101,-0.29
NOW,ServiceNow Inc,TFT,2026-07-02,3,100.8521,91.2322,125.4012,102.9101,-2.0
NOW,ServiceNow Inc,TFT,2026-07-03,4,99.2293,88.4455,126.185,102.9101,-3.58
NOW,ServiceNow Inc,TFT,2026-07-06,5,98.1922,86.1585,127.0965,102.9101,-4.58
NOW,ServiceNow Inc,TFT,2026-07-07,6,97.5267,83.9502,128.0707,102.9101,-5.23
NOW,ServiceNow Inc,TFT,2026-07-08,7,97.0699,81.0523,129.5096,102.9101,-5.68
NOW,ServiceNow Inc,TFT,2026-07-09,8,96.7495,78.1241,131.0654,102.9101,-5.99
NOW,ServiceNow Inc,TFT,2026-07-10,9,96.4831,75.8277,132.2166,102.9101,-6.25
